1,1,"HIGH RISK AT ROAD",145.307987327997,-38.0179112723136
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.890760527198,-37.7022513772222
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.919793384189,-37.829963513229
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.20125209355,-37.9419264774365
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.200868421242,-37.9429009531544
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.217202686967,-37.8230597231577
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.217009313197,-37.8217500589476
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.888251032843,-37.7062202097917
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.888370478597,-37.7066496234582
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.889330846394,-37.7066507215304
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",145.053338103896,-37.9317818281673
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.943702560732,-37.8077935682276
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945948557968,-37.8002598387855
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945900662764,-37.8005278945735
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.945716375135,-37.8015595931482
1,1,"HIGH STRUCK PEDESTRIANS AT T INTERSECTION",144.947083107841,-37.7939138227969
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.946736289851,-37.7958495828555
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946878646677,-37.7950514039381
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.083634880416,-37.8813699674833
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.947316523951,-37.7937251004434
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.947316523951,-37.7937251004434
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946271993104,-37.7984491252596
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946271993104,-37.7984491252596
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946322130274,-37.7981702489626
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946239695875,-37.7986299615691
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946271993104,-37.7984491252596
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946271993104,-37.7984491252596
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.997395999,-37.801648538738
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.997395999,-37.801648538738
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.997395999,-37.801648538738
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945531432684,-37.8025947866182
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945531432684,-37.8025947866182
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945531432684,-37.8025947866182
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.946363454969,-37.7979403926537
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.016539470056,-37.9502869177605
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.256039461273,-38.0075467795143
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.256039461273,-38.0075467795143
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.256039461273,-38.0075467795143
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.256039461273,-38.0075467795143
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.256039461273,-38.0075467795143
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.236399171138,-38.0346942171852
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.218619217754,-38.0324918466289
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.218619217754,-38.0324918466289
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.217940658913,-38.0324067242551
2,85.2577432417642,"HIGH FIXED OBJECT COLLISION AT ROAD",145.215250173138,-38.032069163092
2,85.2577432417642,"HIGH FIXED OBJECT COLLISION AT ROAD",145.21251007918,-38.0317296023089
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.24131214507,-38.0353001995744
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.24131214507,-38.0353001995744
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.240300736918,-38.0351661575166
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.239259678878,-38.0350417156219
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.24131214507,-38.0353001995744
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.233109699574,-38.0342915533552
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.234641980235,-38.034479111026
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.234641980235,-38.034479111026
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.234641980235,-38.034479111026
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.232219501038,-38.0341825874147
1,1,"HIGH RISK AT T INTERSECTION",145.222129558372,-38.0329321935166
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.226779985831,-38.0335100456505
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.225909851839,-38.0334007159472
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.226843386066,-38.033518007409
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.224610091549,-38.0332395418381
1,1,"HIGH RISK AT ROAD",145.229970873742,-38.0339056022832
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.960117880773,-37.8094653872049
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.960866550912,-37.8092495994619
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.961690408599,-37.8090108914387
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.960866550912,-37.8092495994619
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.960091404503,-37.8094730639841
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.960866550912,-37.8092495994619
3,95.2391375725074,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.958398968063,-37.8099635194197
3,95.2391375725074,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.958398968063,-37.8099635194197
3,95.2391375725074,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.958398968063,-37.8099635194197
3,95.2391375725074,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.958398968063,-37.8099635194197
3,95.2391375725074,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.958398968063,-37.8099635194197
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.962280022364,-37.8088400402084
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.962441500943,-37.8087932565516
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",144.956379414871,-37.8105487263479
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.956938486665,-37.8103867292257
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.900208695492,-37.6486286339559
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",145.199432505504,-37.9517590694777
1,1,"HIGH STRUCK PEDESTRIANS AT CROSS INTERSECTION",145.003515857729,-37.8205537442919
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.002062541557,-37.8203921293217
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.096248577646,-37.9129898193736
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.023807759208,-37.6795330782395
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.992569071854,-37.723400224187
1,1,"HIGH STRUCK PEDESTRIANS AT T INTERSECTION",144.946504522266,-37.6742244300132
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.171707419293,-38.0892596608479
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.917779226507,-37.6742008839444
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.017367165934,-37.7210000932206
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.017367165934,-37.7210000932206
